Process name: p118
Process ID: 118
Logs:

(06/26/2025 07:02:26PM) Core:3 "DECLARE var0 = 68"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "DECLARE var26 = 86"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Hello from p118 [28]"
(06/26/2025 07:02:31PM) Core:3 "Hello from p118 [29]"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:31PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:31PM) Core:3 "DECLARE var31 = 67"
(06/26/2025 07:02:32PM) Core:3 "ADD result32 = 95 + 95"
(06/26/2025 07:02:32PM) Core:3 "DECLARE var33 = 22"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:32PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "DECLARE var36 = 44"
(06/26/2025 07:02:33PM) Core:3 "Hello from p118 [37]"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:33PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:33PM) Core:3 "SUBTRACT result39 = 55 - 68"
(06/26/2025 07:02:33PM) Core:3 "DECLARE var40 = 78"
(06/26/2025 07:02:34PM) Core:3 "DECLARE var41 = 87"
(06/26/2025 07:02:34PM) Core:3 "SUBTRACT result42 = 95 - 95"
(06/26/2025 07:02:34PM) Core:3 "SUBTRACT result43 = 95 - 55"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:34PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:34PM) Core:3 "Hello from p118 [45]"
(06/26/2025 07:02:34PM) Core:3 "SUBTRACT result46 = 100 - 95"
(06/26/2025 07:02:34PM) Core:3 "SUBTRACT result47 = 95 - 95"
(06/26/2025 07:02:34PM) Core:3 "DECLARE var48 = 58"
(06/26/2025 07:02:34PM) Core:3 "ADD result49 = 55 + 68"
(06/26/2025 07:02:35PM) Core:3 "Hello from p118 [50]"
(06/26/2025 07:02:35PM) Core:3 "SUBTRACT result51 = 100 - 95"
(06/26/2025 07:02:35PM) Core:3 "Hello from p118 [52]"
(06/26/2025 07:02:36PM) Core:3 "ADD result55 = 68 + 100"
(06/26/2025 07:02:36PM) Core:3 "SUBTRACT result57 = 95 - 95"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:36PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "SUBTRACT result61 = 100 - 95"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:37PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:37PM) Core:3 "Hello from p118 [64]"
(06/26/2025 07:02:37PM) Core:3 "ADD result65 = 68 + 100"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "SUBTRACT result68 = 95 - 55"
(06/26/2025 07:02:38PM) Core:3 "SUBTRACT result69 = 55 - 68"
(06/26/2025 07:02:38PM) Core:3 "Hello from p118 [70]"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:38PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:38PM) Core:3 "DECLARE var73 = 26"
(06/26/2025 07:02:38PM) Core:3 "ADD result74 = 55 + 68"
(06/26/2025 07:02:38PM) Core:3 "DECLARE var75 = 25"
(06/26/2025 07:02:39PM) Core:3 "DECLARE var76 = 11"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "SUBTRACT result79 = 55 - 68"
(06/26/2025 07:02:39PM) Core:3 "Hello from p118 [80]"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "SUBTRACT result82 = 95 - 95"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 1"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 2"
(06/26/2025 07:02:39PM) Core:3 "Loop iteration 3"
(06/27/2025 12:17:50AM) Core:3 "DECLARE var0 = 50"
(06/27/2025 12:17:50AM) Core:3 "DECLARE var1 = 62"
(06/27/2025 12:17:50AM) Core:3 "DECLARE var2 = 69"
(06/27/2025 12:18:10AM) Core:3 "DECLARE var3 = 83"
(06/27/2025 12:18:10AM) Core:3 "DECLARE var4 = 47"
(06/27/2025 12:18:10AM) Core:3 "DECLARE var5 = 25"
(06/27/2025 12:18:32AM) Core:1 "SUBTRACT result6 = 62 - 69"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 1"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 2"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 3"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 1"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 2"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 3"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 1"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 2"
(06/27/2025 12:18:33AM) Core:1 "Loop iteration 3"
(06/27/2025 12:18:57AM) Core:1 "ADD result9 = 47 + 50"
(06/27/2025 12:18:57AM) Core:1 "SUBTRACT result10 = 50 - 62"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 1"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 2"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 3"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 1"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 2"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 3"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 1"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 2"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 3"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 1"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 2"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 3"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 1"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 2"
(06/27/2025 12:19:28AM) Core:3 "Loop iteration 3"
(06/27/2025 12:19:28AM) Core:3 "Hello from p118 [13]"
(06/27/2025 12:19:28AM) Core:3 "Hello from p118 [14]"
(06/27/2025 12:20:03AM) Core:1 "Hello from p118 [15]"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 1"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 2"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 3"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 1"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 2"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 3"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 1"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 2"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 3"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 1"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 2"
(06/27/2025 12:20:03AM) Core:1 "Loop iteration 3"
(06/27/2025 12:20:03AM) Core:1 "SUBTRACT result17 = 69 - 83"
(06/27/2025 12:20:40AM) Core:3 "Hello from p118 [18]"
(06/27/2025 12:20:40AM) Core:3 "DECLARE var19 = 39"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 1"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 2"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 3"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 1"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 2"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 3"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 1"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 2"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 3"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 1"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 2"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 3"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 1"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 2"
(06/27/2025 12:20:40AM) Core:3 "Loop iteration 3"
(06/27/2025 12:21:28AM) Core:1 "Hello from p118 [21]"
(06/27/2025 12:21:28AM) Core:1 "SUBTRACT result22 = 69 - 83"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 1"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 2"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 3"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 1"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 2"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 3"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 1"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 2"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 3"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 1"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 2"
(06/27/2025 12:21:28AM) Core:1 "Loop iteration 3"
(06/27/2025 12:22:19AM) Core:2 "Hello from p118 [24]"
(06/27/2025 12:22:20AM) Core:2 "SUBTRACT result26 = 62 - 69"
(06/27/2025 04:19:48PM) Core:3 "DECLARE var0 = 29"
(06/27/2025 04:19:48PM) Core:3 "DECLARE var1 = 41"
(06/27/2025 04:19:48PM) Core:3 "DECLARE var2 = 78"
(06/27/2025 04:20:09PM) Core:3 "DECLARE var3 = 100"
(06/27/2025 04:20:09PM) Core:3 "DECLARE var4 = 11"
(06/27/2025 04:20:09PM) Core:3 "Hello from p118 [5]"
(06/27/2025 04:20:32PM) Core:3 "Hello from p118 [6]"
(06/27/2025 04:20:33PM) Core:3 "ADD result7 = 78 + 100"
(06/27/2025 04:20:33PM) Core:3 "Hello from p118 [8]"
(06/27/2025 04:21:01PM) Core:3 "SUBTRACT result10 = 29 - 41"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 1"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 2"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 3"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 1"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 2"
(06/27/2025 04:21:01PM) Core:3 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "ADD result12 = 78 + 100"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 1"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 2"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 1"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 2"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 1"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 2"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 1"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 2"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 1"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 2"
(06/27/2025 04:21:31PM) Core:2 "Loop iteration 3"
(06/27/2025 04:21:31PM) Core:2 "SUBTRACT result14 = 11 - 29"
(06/27/2025 04:22:08PM) Core:2 "DECLARE var15 = 98"
(06/27/2025 04:22:08PM) Core:2 "DECLARE var16 = 77"
(06/27/2025 04:22:08PM) Core:2 "ADD result17 = 78 + 100"
(06/27/2025 04:37:04PM) Core:2 "DECLARE var0 = 38"
