(06/28/2025 03:50:53PM) Core:1 "[(06/28/2025 03:50:53PM)] Core 1 | PID 2455 | DECLARE: var0 = 64"
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:54PM) Core:1 "[(06/28/2025 03:50:54PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | SLEEP: for 445ms"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | SLEEP: for 260ms"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Hello from process_1456 [instruction 8]""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | ADD: 41 + 64 = 105"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | DECLARE: var10 = 93"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | SLEEP: for 278ms"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | ADD: 61 + 25 = 86"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Hello from process_1456 [instruction 14]""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Hello from process_1456 [instruction 15]""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | PRINT: "Hello from process_1456 [instruction 16]""
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | ADD: 61 + 25 = 86"
(06/28/2025 03:50:55PM) Core:1 "[(06/28/2025 03:50:55PM)] Core 1 | PID 2455 | ADD: 25 + 41 = 66"
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | SLEEP: for 175ms"
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Hello from process_1456 [instruction 20]""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | ADD: 61 + 25 = 86"
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | DECLARE: var23 = 35"
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | ADD: 41 + 64 = 105"
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:50:56PM) Core:1 "[(06/28/2025 03:50:56PM)] Core 1 | PID 2455 | ADD: 94 + 61 = 155"
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | SUBTRACT: 61 - 25 = 36"
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | SLEEP: for 274ms"
(06/28/2025 03:50:56PM) Core:3 "[(06/28/2025 03:50:56PM)] Core 3 | PID 2455 | PRINT: "Hello from process_1456 [instruction 30]""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | SLEEP: for 385ms"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | SUBTRACT: 61 - 25 = 36"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | DECLARE: var33 = 94"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | SUBTRACT: 41 - 64 = 0"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Hello from process_1456 [instruction 35]""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | SUBTRACT: 94 - 61 = 33"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Hello from process_1456 [instruction 37]""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | ADD: 25 + 41 = 66"
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:50:57PM) Core:3 "[(06/28/2025 03:50:57PM)] Core 3 | PID 2455 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:50:57PM) Core:3 "Process completed successfully"
